Date,High,open_lag_1,low_lag_2,low_lag_1,high_lag_1,Low,Close_1
2013-12-04,15960.36,16004.72,15986.23,15859.68,16004.72,15791.29,15821.51
2013-12-05,15896.19,15910.51,15859.68,15791.29,15960.36,15809.37,16020.2
2013-12-06,16022.35,15886.5,15791.29,15809.37,15896.19,15825.55,16025.53
2013-12-09,16058.4,15825.55,15809.37,15825.55,16022.35,16015.29,15973.13
2013-12-10,16029.06,16019.49,15825.55,16015.29,16058.4,15969.53,15843.53
2013-12-11,15997.22,16024.12,16015.29,15969.53,16029.06,15827.7,15739.43
2013-12-12,15845.11,15970.75,15969.53,15827.7,15997.22,15703.79,15755.36
2013-12-13,15792.8,15844.82,15827.7,15703.79,15845.11,15717.92,15884.57
2013-12-16,15930.31,15745.66,15703.79,15717.92,15792.8,15759.6,15875.26
2013-12-17,15917.96,15759.6,15717.92,15759.6,15930.31,15836.45,16167.97
2013-12-18,16173.04,15884.06,15759.6,15836.45,15917.96,15808.92,16179.08
2013-12-19,16194.72,15876.57,15836.45,15808.92,16173.04,16121.54,16221.14
2013-12-20,16287.84,16162.51,15808.92,16121.54,16194.72,16178.57,16294.61
2013-12-23,16318.11,16178.57,16121.54,16178.57,16287.84,16225.25,16357.55
2013-12-24,16360.6,16225.25,16178.57,16225.25,16318.11,16295.7,16479.88
2013-12-26,16483.0,16295.7,16225.25,16295.7,16360.6,16370.97,16478.41
2013-12-27,16529.01,16370.97,16295.7,16370.97,16483.0,16461.23,16504.29
2013-12-30,16504.35,16486.37,16370.97,16461.23,16529.01,16476.87,16576.66
2013-12-31,16588.25,16484.51,16461.23,16476.87,16504.35,16511.48,16441.35
2014-01-02,16573.07,16512.38,16476.87,16511.48,16588.25,16416.49,16469.99
2014-01-03,16518.74,16572.17,16511.48,16416.49,16573.07,16439.3,16425.1
2014-01-06,16532.99,16456.89,16416.49,16439.3,16518.74,16405.52,16530.94
2014-01-07,16562.32,16474.04,16439.3,16405.52,16532.99,16429.02,16462.74
2014-01-08,16528.88,16429.02,16405.52,16429.02,16562.32,16416.69,16444.76
2014-01-09,16525.35,16527.66,16429.02,16416.69,16528.88,16378.61,16437.05
2014-01-10,16487.65,16471.41,16416.69,16378.61,16525.35,16379.02,16257.94
2014-01-13,16453.13,16453.62,16378.61,16379.02,16487.65,16240.6,16373.86
2014-01-14,16373.92,16434.03,16379.02,16240.6,16453.13,16260.83,16481.94
2014-01-15,16505.28,16261.99,16240.6,16260.83,16373.92,16376.78,16417.01
2014-01-16,16477.7,16378.03,16260.83,16376.78,16505.28,16375.56,16458.56
2014-01-17,16495.26,16477.7,16376.78,16375.56,16477.7,16378.8,16414.44
2014-01-21,16520.6,16408.02,16375.56,16378.8,16495.26,16316.25,16373.34
2014-01-22,16453.49,16459.27,16378.8,16316.25,16520.6,16332.98,16197.35
2014-01-23,16372.96,16420.48,16316.25,16332.98,16453.49,16140.58,15879.11
2014-01-24,16203.29,16371.99,16332.98,16140.58,16372.96,15879.11,15837.88
2014-01-27,15942.77,16203.29,16140.58,15879.11,16203.29,15783.55,15928.56
2014-01-28,15945.89,15879.05,15879.11,15783.55,15942.77,15840.84,15738.79
2014-01-29,15927.08,15840.84,15783.55,15840.84,15945.89,15708.98,15848.61
2014-01-30,15907.53,15927.08,15840.84,15708.98,15927.08,15733.27,15698.85
2014-01-31,15847.19,15743.03,15708.98,15733.27,15907.53,15617.55,15372.8
2014-02-03,15708.54,15847.19,15733.27,15617.55,15847.19,15356.17,15445.24
2014-02-04,15481.85,15697.69,15617.55,15356.17,15708.54,15356.62,15440.23
2014-02-05,15478.21,15372.93,15356.17,15356.62,15481.85,15340.69,15628.53
2014-02-06,15632.09,15443.0,15356.62,15340.69,15478.21,15443.0,15794.08
2014-02-07,15798.51,15443.83,15340.69,15443.0,15632.09,15625.53,15801.79
2014-02-10,15801.79,15630.64,15443.0,15625.53,15798.51,15733.69,15994.77
2014-02-11,16027.19,15793.63,15625.53,15733.69,15801.79,15803.4,15963.94
2014-02-12,16036.56,15804.17,15733.69,15803.4,16027.19,15928.75,16027.59
2014-02-13,16039.37,15993.04,15803.4,15928.75,16036.56,15863.25,16154.39
2014-02-14,16175.55,15946.99,15928.75,15863.25,16039.37,15985.39,16130.4
2014-02-18,16167.33,16018.08,15863.25,15985.39,16175.55,16107.04,16040.56
2014-02-19,16225.72,16153.97,15985.39,16107.04,16167.33,16031.66,16133.23
2014-02-20,16161.64,16126.23,16107.04,16031.66,16225.72,16006.59,16103.3
2014-02-21,16191.92,16044.15,16031.66,16006.59,16161.64,16093.8,16207.14
2014-02-24,16300.04,16135.92,16006.59,16093.8,16191.92,16102.27,16179.66
2014-02-25,16254.26,16102.27,16093.8,16102.27,16300.04,16147.25,16198.41
2014-02-26,16252.35,16207.34,16102.27,16147.25,16254.26,16155.86,16272.65
2014-02-27,16276.28,16180.36,16147.25,16155.86,16252.35,16159.81,16321.71
2014-02-28,16398.95,16197.7,16155.86,16159.81,16276.28,16226.09,16168.03
2014-03-03,16321.71,16273.23,16159.81,16226.09,16398.95,16071.25,16395.88
2014-03-04,16419.49,16321.71,16226.09,16071.25,16321.71,16169.32,16360.18
2014-03-05,16406.55,16169.32,16071.25,16169.32,16419.49,16343.96,16421.89
2014-03-06,16450.17,16395.88,16169.32,16343.96,16406.55,16360.56,16452.72
2014-03-07,16505.7,16360.56,16343.96,16360.56,16450.17,16398.86,16418.68
2014-03-10,16453.1,16424.53,16360.56,16398.86,16505.7,16334.2,16351.25
2014-03-11,16460.33,16453.1,16398.86,16334.2,16453.1,16325.17,16340.08
2014-03-12,16364.74,16419.39,16334.2,16325.17,16460.33,16260.03,16108.89
2014-03-13,16405.07,16350.67,16325.17,16260.03,16364.74,16084.1,16065.67
2014-03-14,16165.05,16341.55,16260.03,16084.1,16405.07,16046.99,16247.22
2014-03-17,16270.34,16106.32,16084.1,16046.99,16165.05,16066.37,16336.19
2014-03-18,16369.94,16066.37,16046.99,16066.37,16270.34,16245.93,16222.17
2014-03-19,16363.32,16245.93,16066.37,16245.93,16369.94,16126.29,16331.05
2014-03-20,16353.98,16335.71,16245.93,16126.29,16363.32,16160.33,16302.77
2014-03-21,16456.45,16221.98,16126.29,16160.33,16353.98,16290.79,16276.69
2014-03-24,16380.51,16332.69,16160.33,16290.79,16456.45,16215.56,16367.88
2014-03-25,16407.18,16303.28,16290.79,16215.56,16380.51,16279.2,16268.99
2014-03-26,16466.04,16279.2,16215.56,16279.2,16407.18,16268.99,16264.23
2014-03-27,16300.94,16370.71,16279.2,16268.99,16466.04,16192.82,16323.06
2014-03-28,16414.86,16268.99,16268.99,16192.82,16300.94,16264.23,16457.66
2014-03-31,16480.85,16264.23,16192.82,16264.23,16414.86,16323.06,16532.61
2014-04-01,16565.39,16323.06,16264.23,16323.06,16480.85,16457.6,16573.0
2014-04-02,16588.19,16457.66,16323.06,16457.6,16565.39,16506.76,16572.55
2014-04-03,16604.15,16532.61,16457.6,16506.76,16588.19,16527.61,16420.81
2014-04-04,16631.47,16573.0,16506.76,16527.61,16604.15,16392.95,16245.87
2014-04-07,16421.25,16572.55,16527.61,16392.95,16631.47,16244.39,16256.14
2014-04-08,16296.86,16420.81,16392.95,16244.39,16421.25,16180.68,16437.18
